id,data,geo,texto
1709278661587673239,2023-10-03 18:46:04,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@FUTEMENTALES mas o impossivel nao ha.... quando se trata de barçaaa
1709275695963144418,2023-10-03 18:34:17,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@drabashk Linda né?
1709274934357176748,2023-10-03 18:31:15,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Até onde se estende o reflexo das indicações do inelegível!!

#STF #CPMI
#cpmi8dejaneiro

https://t.co/hSoGEp7HX1"
1709274865297924114,2023-10-03 18:30:59,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@gilmarmendes Democracia é isso ai meu irmão, vcs não receberam 1 voto se quer e estão agindo como donos do país, tem que enfrentar mesmo! E parece que sentiu né?"
1709273452861894851,2023-10-03 18:25:22,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Não acredito que eu fui esquecer meu maiô pra fazer a aula de hidro
1709269565346066496,2023-10-03 18:09:55,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",🤤
1708960586707370136,2023-10-02 21:42:09,,"Gdańsk, Poland 🇵🇱 https://t.co/ubwkHxKw1t"
1709267992196882478,2023-10-03 18:03:40,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",E hoje vamos de Jogos Mortais X
1709267559491453260,2023-10-03 18:01:57,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",✋🏼😜🤚🏼
1709259826310615153,2023-10-03 17:31:13,,"O PRIMEIRO GOL DO NEYMAR COM A CAMISA DO AL HILAL

SAI ZIKA!  https://t.co/ZjuR7jVYm4"
1709265522032804264,2023-10-03 17:53:51,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Hje completo 3 dias inteiros de ansiedade intensa 😌
1709265428885676528,2023-10-03 17:53:29,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Não to preparada para voltar a trabalhar amanhã
1709265356760437007,2023-10-03 17:53:12,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@DanielDonda @ProfVitorSoares Prender pedófilos agora é errado. Em que realidade essa galera vive?
1709264999204508096,2023-10-03 17:51:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Ontem fui assistir O SOM DA LIBERDADE

Queeeee phodaaa⚡️⚡️"
1709263992823185749,2023-10-03 17:47:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Que gatilho, tá no meu top 10 de melhores séries da minha vida. Me emociono assistindo sempre"
1709206665940115664,2023-10-03 13:59:59,,"3 de Outubro...

Anime: Fullmetal Alchemist: Brotherhood https://t.co/WGR3wVa8kR"
1709263352021553209,2023-10-03 17:45:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",a força do primeiro f1 do dia é descomunal
1709262365726826531,2023-10-03 17:41:19,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@letioliveirajor https://t.co/QXbaE9Aaba
1709258568006864968,2023-10-03 17:26:13,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",depois que eu começar a soltar as verdade aqui eu quero só ver 🤣
1709249064821285246,2023-10-03 16:48:28,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@wowchuu lua quen tem hiperatividade sempre vai ter dda tambem?
1709247905435939055,2023-10-03 16:43:51,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",É impossível que o inferno seja pior do que isso que eu tô vivendo
1709247145671278762,2023-10-03 16:40:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",malhei cedo e foi tão bom
1709246746147041317,2023-10-03 16:39:15,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",boa terça pra todas as bruxinhas gostosas
1709245020186829261,2023-10-03 16:32:23,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","🕸️ Ansiosos e contando os dias para o retorno de TEGRON em São Paulo no Halloween da Tarja Preta!

Ingressos antecipados aqui:  https://t.co/7Rndnx9bbB https://t.co/0Ou7ZeDZnb"
1709241837272150165,2023-10-03 16:19:44,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@LucasJeans @gadiel_borges @FelipeTadewald Me dá 50k aí, pronto não gastar em moto e iPhone"
1709241182251864372,2023-10-03 16:17:08,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Toda segunda-feira a noite eu choro e ouço Naldo
1709241083492806829,2023-10-03 16:16:45,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Consideração de cu é rola
1709234173775425831,2023-10-03 15:49:17,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","“com licença Luciana, só queria postar alguma coisa aqui porque não tinha postado nada até agora né” https://t.co/QfSDD7Ftj8"
1709233799362384318,2023-10-03 15:47:48,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",Saudades do meu celta 🥺
1709229040186343560,2023-10-03 15:28:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@futurizando_ Paulo, traição e maconha (???)"
1709228461359816996,2023-10-03 15:26:35,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@dicasmix @lissandraruas 🤣🤣🤣🤣
1709227768750227462,2023-10-03 15:23:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@jornalhoje aguarde a direita seus escrotos https://t.co/Y6tfmmOkJH
1709224270445035576,2023-10-03 15:09:56,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",odeio ficar pensando sobre isso… me sinto um lixo me sinto insuficiente me sinto culpada por tudo isso…
1709223088091525345,2023-10-03 15:05:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@elonmusk Gosto de você, como uma pessoa inovadora e lhe admiro más não pela condição financeira dinheiro é bom mas a vida vale muito mais!"
1709222254582595790,2023-10-03 15:01:55,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",@QGdoInter Ele já tá em outro rival 🤔
1709221000347328804,2023-10-03 14:56:56,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",andar por Blumenau se tornou interessante
1709220721736462550,2023-10-03 14:55:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@satturnux @caixa_persefone Faço assim também.
1709220356421017955,2023-10-03 14:54:23,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@OJapaaa Annnwtttt
1709220311596417170,2023-10-03 14:54:12,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Cara, o que é esse álbum novo do Ed Sheeran? 🥹❤️"
1709220217706959165,2023-10-03 14:53:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@nabrucassia HSUSHSUSHAJAHSUSHSISHSIJSJSHA 😂😂😂😂 é humilhante né
1709220088216183208,2023-10-03 14:53:19,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@nabrucassia Eu estou rindo com respeito amiga
1709218968869707886,2023-10-03 14:48:52,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@nabrucassia Exatamente
1709218891333845327,2023-10-03 14:48:34,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",não vou mentir q eu botava fé no xamuel kkkkkkkkkkk
1709218860757324260,2023-10-03 14:48:26,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@elonmusk Lindo o menino, só acho hipocrisia das pessoas ficarem curtindo, pela sua condição financeira!"
1709218578849845354,2023-10-03 14:47:19,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@nabrucassia Tem situações e situações né kkkkkkkk
1709215298711150678,2023-10-03 14:34:17,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')","Essa resenha do álbum da Luísa Sonsa que tá viralizando é super cruel, mas eu não posso fazer nada além de concordar. Não consigo gostar das coisa dela. Pra mim A Dona Aranha é uma afronta aos ouvidos. Campo de Morango mesmo... pqp https://t.co/DWjO7n5FJg"
1709214889938411928,2023-10-03 14:32:40,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Importante❗❕❗❕
1709214610945892723,2023-10-03 14:31:33,,https://t.co/ME1wG6zFf4
1709214696237154751,2023-10-03 14:31:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Hoje eu só queria minha cama😴😴😴 https://t.co/0z2oA7KQpG
1709212575236276225,2023-10-03 14:23:28,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Com essa previsão de chuva eu já to pensando em desistir da Oktomed e ficar na minha casinha
1709212461893644789,2023-10-03 14:23:01,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Larygonzaga3 kkkkkkkkkkkkkkk 🫠
1709212448903868682,2023-10-03 14:22:58,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Enfermagem por amor , com aquela simpatia e cara de c** toda?"
1709211832425082887,2023-10-03 14:20:31,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Duudiz Isso com certeza.
1709205717926785517,2023-10-03 13:56:13,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",o maior erro do homem é acreditar em mulher
1709204546403045827,2023-10-03 13:51:34,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","E falaram que deveria jogar fora, o minha casa tá funcionando um pouco e como não sei  porquê falta pouco pra ir de vala"
1709203671479640538,2023-10-03 13:48:05,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Kami in paris🤩🫰🏼
1709203660175991198,2023-10-03 13:48:02,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Dia cheio de memórias
1709200696355012962,2023-10-03 13:36:16,,"Batalha de 3 de outubro! Escolha o seu 👊
#fullmetal #MeanGirlsDay https://t.co/GLb5QIrncj"
1709200763296035103,2023-10-03 13:36:32,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Será que essa semana o tigre solta a carta - vulgo minha chefe
1709196837159129362,2023-10-03 13:20:55,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@choquei Por que chamam ele de primo rico?
1709194813403218389,2023-10-03 13:12:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",toda vez que eu olho a hora aparece os numero iguais 🤔
1709192237794443523,2023-10-03 13:02:39,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@bernardipaloma @tvglobo @gloriafperez O bebê 💓💓💓💓💓
1709173396922069170,2023-10-03 11:47:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Quem aí tá sem conseguir trabalhar pq os sistemas não funcionam levanta a mão 🙋🏼‍♀️
1709171741187100923,2023-10-03 11:41:12,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",a cada mês que chega eu vejo que meu salário é muito pouco para as contas q eu faço
1709171213866578129,2023-10-03 11:39:06,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@fcbckr Veja se não consegue algo vindo pelo Rio de Janeiro, sempre tá barato"
1709170662776955308,2023-10-03 11:36:55,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Gustavoisraelll Calma moreno moreno ignorante hj kkkkkkk
1709166427263897971,2023-10-03 11:20:05,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",que eu consiga meu PC logo🙌
1709163039339971008,2023-10-03 11:06:37,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",🧿 https://t.co/dUPPKBV22q
1709160963310575971,2023-10-03 10:58:22,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",refizeram o app da sephora e esqueceram de adicionar a autenticacao pelo google assim nao da @sephorabrasil vamos agilizar esse time de devs amigas
1709158541209014375,2023-10-03 10:48:45,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@DCanhetti Chuvas que estão previstas
1709155743461474677,2023-10-03 10:37:38,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@PastorMalafaia Isso porque a luta de vocês não é contra a carne e nem sangue, né? Imagine…"
1709155361851105326,2023-10-03 10:36:07,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",https://t.co/qxb2SMfSEQ
1709155268112609448,2023-10-03 10:35:45,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",NÃO ME JULGUE. VOCÊ CONSEGUE VER MEU ROSTO NÃO MEU CORAÇÃO!BOM DIA! 🌹🌹😊😊🌹🌹 https://t.co/aUxYQfzPMr
1709147154088886555,2023-10-03 10:03:30,"Place(id='76032ced94f075be', fullName='Gaspar, Brasil', name='Gaspar', type='city', country='Brazil', countryCode='BR')",volta vida (fone)
1709145642642108451,2023-10-03 09:57:30,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Feliz. Estou aqui com pessoinhas maravilhosas! 🤗♥️ 
#horadocafé"
1709144299877666957,2023-10-03 09:52:10,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",entregando meu ciclo de sono paramo uber ao cumprimentalo com boa noite 😞
1709142893783372218,2023-10-03 09:46:34,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@luuhfeniixx Isso que é bom, a edição não teve brigas horrível por causa de assuntos sérios, era só por motivos idiotas"
1709140112913695180,2023-10-03 09:35:31,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@soukarlayasmin @Alezinhasousa_ VEIO COM UM QUENTE E DOIS FERVENDO. amei com força 😍😍😍
1709139674915099098,2023-10-03 09:33:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Kkkkkkkkkkkk o maior do Brasil causando zum zum zum
1708899465673822313,2023-10-02 17:39:17,,"Mauro Cezar, na Jovem Pan Esportes:

“O São Paulo não joga esse futebol todo. Mesmo na Copa do Brasil, o São Paulo não fez grandes jogos. Não acho que o Dorival seja esse técnico todo. Tem muito exagero.”

📸 Renato Gizzi/Gazeta Press https://t.co/FwRtvmBS5A"
1709137183431393449,2023-10-03 09:23:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",eu amo fazer parte do schizotiktok porque essas noticias sao um dos principais focos deles + lista do epstein + ordem mundial + capitalismo tardio ALL THE LEAVES ARE BROWNNNN AND THE SKYS GREEEEEY
1708816404139385110,2023-10-02 12:09:13,,Eu acho muito engraçado que só na ala gringa e Br que o pessoal ainda gosta dela pq no twitter francês ninguém esqueceu que ela é literalmente envolvida com tráfico humano além de ser já ter espancado uma funcionária
1709136013015003552,2023-10-03 09:19:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",um zayn de 2015 so estaria sorrindo fora do one direction
1708638538693029930,2023-10-02 00:22:27,,New photo of #OneDirection from 2015! https://t.co/68Kq9lZwAj
1709134299876692027,2023-10-03 09:12:25,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",🙌🏻
1708981252814946457,2023-10-02 23:04:16,,"Outubro para Câncer: Ótimo mês. Clareza para situações complicadas e difíceis. Na vida profissional, inspiração positiva para projetos, mudanças de emprego e o canceriano pode brilhar muito no ambiente profissional.

Bom momento para o amor. Muito charme e carisma. Bom para enxergar o que não funciona também e cair fora. Aproveite o ótimo momento."
1709132976292815185,2023-10-03 09:07:10,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Meus dentes tão sensíveis por causa do dentista 😭😭😭😭
1709128606520135723,2023-10-03 08:49:48,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@Tocka_Raizen @eduardomaconhas @Fugizada solte a embreagem...
pise no acelerador...."
1709095893314556084,2023-10-03 06:39:49,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",N da pra agradar todos ne vida q segue
1709093767137939614,2023-10-03 06:31:22,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Olha a hora 🥲
1709092433940594764,2023-10-03 06:26:04,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@sixbeersold 👍🏻👍🏻👍🏻
1709069844547543044,2023-10-03 04:56:18,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Cheguei no Cross fit e o professor falando que tinha uma semana que eu não ia 🤡
1709068720163725420,2023-10-03 04:51:50,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@remmmosa  kkkkkkkkkkk
1708994182738583887,2023-10-02 23:55:39,,"Gente, tem doido pra tudo né? Simplesmente a mulher do cara do lava à jato onde deixo meu carro kkkkkkk eu mereço viu! https://t.co/tgLe3wmn8Y"
1709065964795417004,2023-10-03 04:40:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","já é fei e ainda fica fazendo essas careta aí, não tá bacana não"
1709058981354766364,2023-10-03 04:13:08,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Boa noite povo
1709056783950430699,2023-10-03 04:04:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@influenciopata Hahaha 
Isso, orante e oranteira."
1709048297237745795,2023-10-03 03:30:41,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Belzebu___666 Agora o povo se revolta kkkkk vão fazer o papa sair do cargo
1709045457547096237,2023-10-03 03:19:24,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Vid_Vortex @InsaneRealitys @fireredemption_
1709044121531244601,2023-10-03 03:14:05,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@peterjordan100 Caramba to pasma com a atitude dele 
@fireredemption_"
1709043644198445076,2023-10-03 03:12:11,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@JamileMetz Aiai trás esses teus piloto aí 🥱
1709043116521529351,2023-10-03 03:10:06,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@JamileMetz Kakakakaka olha o abandono
1709042686152352022,2023-10-03 03:08:23,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@siteptbr Mas são muito parecidas mesmo
1709041712725647556,2023-10-03 03:04:31,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Rosto virado em minancora
1709040820580466929,2023-10-03 03:00:58,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",É isso mesmo https://t.co/xdIHeSDP4S
1709040132119035929,2023-10-03 02:58:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","A maturidade é fruto do aprendizado diário, não tem nada a ver com idade."
1709038283118768274,2023-10-03 02:50:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@FUTEMENTALES ele vai contratar o primeiro doido da quadra do parque dos macaquinhos q ele ver
1709038149710536770,2023-10-03 02:50:21,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","É isso.
Quando a alma é boa, nada corrompe!"
1709037023925801203,2023-10-03 02:45:53,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@4youls @raresinais De novo kkkkk
1709034439257231777,2023-10-03 02:35:37,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",meu deusassss com a sasha tá gostosa nesse
1708990743296331843,2023-10-02 23:41:59,,sasha velour my god…. https://t.co/uV56RiBSSR
1709033635548971068,2023-10-03 02:32:25,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Confere 👍🏼
1709033124384956755,2023-10-03 02:30:23,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",MANO A OKTOBER É QUARTA AAAAAAAAAA🤪
1709032723497549960,2023-10-03 02:28:48,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@MicheleOrnieski Isso eu não tinha visto, só que ela disse que o luan vai se assumir gay"
1709032683827781724,2023-10-03 02:28:38,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Que se apure, isto é grave!"
1709031771310825618,2023-10-03 02:25:01,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Maldito o dia que eu fui inventar de curtir um tweet de um ""influencer liberal"", sem saber quem ele era... Agora minha timeline tá cheio de ladainha que eu não suporto."
1709031576556683358,2023-10-03 02:24:14,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Eu ouvi um amém Uniodonto!? 
Quatro cisos extraídos por um total de zero jantas numa clínica particular babadeira!"
1708841419991839030,2023-10-02 13:48:37,,Gente se vocês acharem algum lugar que tira o siso de vocês por 80 reais corre mas corre muito rápido!
1709027182163464602,2023-10-03 02:06:47,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","Minha nossa, que banho bom"
1709026518544875626,2023-10-03 02:04:08,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Uma hora eu saio e nunca mais nessa vida volto pra cá
1709024975196139934,2023-10-03 01:58:00,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","aguardem, muita gente vai “cair”"
1709023863869235410,2023-10-03 01:53:35,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",Minha psicóloga tá mais confusa do que eu quando falo da endoscopia
1709020690303570236,2023-10-03 01:40:59,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@brvno_hp E você acha legal
1709020573983010816,2023-10-03 01:40:31,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",@Nikolas_apoio @ueltoncosta_ Sim. Mostrou a verdadeira face dos brasileiros que não querem “gêneros” para as crianças…
1709019347719475491,2023-10-03 01:35:39,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')","@gab_pntj Achei que era só comigo.

O choro não sai, fica preso, dá uma raiva."
1709019294078489011,2023-10-03 01:35:26,"Place(id='63968ec77ab62d12', fullName='Blumenau, Brasil', name='Blumenau', type='city', country='Brazil', countryCode='BR')",eu não colo com seu bando porque eles são frustrados
